link_id,도로등급,링크 길이,도로명,시도명,시군구명,읍면동,평일주말,혼잡빈도강도
69410116401,107,0.047,간성로,강원도,고성군,간성읍,weekday,45 
68570749501,107,0.152,영랑호반길,강원도,속초시,금호동,weekday,45 
68570870601,107,0.269,소평로,강원도,속초시,조양동,weekday,45 
68570307001,107,0.079,온천로,강원도,속초시,노학동,weekday,45 
68580144102,103,0.334,동해대로,강원도,고성군,죽왕면,weekday,45 
68570679002,107,0.041,관광로,강원도,속초시,대포동,weekday,45 
68580528201,107,0.019,고성대로,강원도,고성군,토성면,weekday,45 
68570291101,107,0.014,온천로,강원도,속초시,노학동,weekday,45 
68570291201,107,0.023,온천로,강원도,속초시,노학동,weekday,45 
69410110902,107,0.049,오탑길,강원도,고성군,간성읍,weekday,45 
68580131401,107,0.054,,강원도,고성군,죽왕면,weekday,45 
68480007501,103,2.019,진부령로,강원도,고성군,간성읍,weekday,45 
68570899401,107,0.049,사진용촌길,강원도,고성군,토성면,weekday,45 
69410057201,107,0.013,남강로,강원도,고성군,거진읍,weekday,45 
68580383002,103,0.031,동해대로,강원도,고성군,죽왕면,weekday,45 
68570276301,107,0.158,청호로,강원도,속초시,청호동,weekday,45 
69420077101,107,0.124,백두대간로,강원도,고성군,거진읍,weekday,45 
68571145802,107,0.61,,강원도,속초시,영랑동,weekday,45 
69410185401,103,0.481,동해대로,강원도,고성군,죽왕면,weekday,45 
68571333201,107,0.015,고성대로,강원도,고성군,토성면,weekday,45 
68580283201,107,1.048,뒷골길,강원도,고성군,토성면,weekday,45 
68571347401,103,0.164,동해대로,강원도,속초시,영랑동,weekday,45 
68580008002,103,0.061,동해대로,강원도,고성군,죽왕면,weekday,45 
68570468302,107,0.33,설악금강대교로,강원도,속초시,청호동,weekday,45 
68571333801,107,0.034,고성대로,강원도,고성군,토성면,weekday,45 
68570520602,107,0.038,중앙로,강원도,속초시,동명동,weekday,44 
68470051201,105,0.058,미시령로,강원도,고성군,토성면,weekday,44 
69410121001,107,0.082,탑동길,강원도,고성군,간성읍,weekday,44 
68570605901,107,0.032,소평로,강원도,속초시,조양동,weekday,44 
69410423402,107,0.144,고성중앙2길,강원도,고성군,간성읍,weekday,44 
68570641901,107,0.008,청대로,강원도,속초시,노학동,weekday,44 
68570494701,107,0.12,설악금강대교로,강원도,속초시,청호동,weekday,44 
68570916601,107,0.169,,강원도,속초시,대포동,weekday,44 
69420233601,103,0.092,동해대로,강원도,고성군,현내면,weekday,44 
68580223802,107,0.39,화원길,강원도,고성군,토성면,weekday,44 
68570672602,107,0.03,관광로,강원도,속초시,노학동,weekday,44 
68570899402,107,0.049,사진용촌길,강원도,고성군,토성면,weekday,44 
68580512002,107,0.011,백촌3길,강원도,고성군,토성면,weekday,44 
68580148902,107,0.573,아야진해변길,강원도,고성군,토성면,weekday,44 
69430026701,107,0.026,통일전망대로,강원도,고성군,현내면,weekday,44 
69510040101,107,0.022,,강원도,고성군,죽왕면,weekday,44 
69430085002,103,0.416,동해대로,강원도,고성군,현내면,weekday,44 
68571051401,107,0.053,배움터길,강원도,속초시,노학동,weekday,44 
68580154702,107,0.025,심층수길,강원도,고성군,죽왕면,weekday,44 
68580091002,103,0.184,동해대로,강원도,고성군,토성면,weekday,44 
68570866901,107,0.458,사진용촌길,강원도,속초시,영랑동,weekday,44 
68580120802,107,0.873,천진해변길,강원도,고성군,토성면,weekday,44 
69410125001,107,0.117,간성로,강원도,고성군,간성읍,weekday,43 
68570528201,107,0.027,잼버리동로,강원도,고성군,토성면,weekday,43 
68570460202,107,0.142,엑스포로,강원도,속초시,조양동,weekday,43 
68570697801,103,0.714,동해대로,강원도,속초시,영랑동,weekday,43 
68580284201,107,0.014,교암1길,강원도,고성군,토성면,weekday,43 
68571278602,107,0.092,,강원도,속초시,대포동,weekday,43 
68570685201,107,0.037,,강원도,고성군,토성면,weekday,43 
68570726201,107,0.089,동명항길,강원도,속초시,동명동,weekday,43 
68571410401,107,0.132,영랑호반길,강원도,속초시,영랑동,weekday,43 
68580127701,103,0.017,동해대로,강원도,고성군,죽왕면,weekday,43 
69420058502,107,0.062,,강원도,고성군,현내면,weekday,43 
69510008301,103,0.151,동해대로,강원도,고성군,죽왕면,weekday,43 
69430026501,107,0.035,,강원도,고성군,현내면,weekday,43 
68570473101,107,0.066,온천로,강원도,속초시,노학동,weekday,43 
68571233202,107,0.582,방축길,강원도,속초시,대포동,weekday,43 
68580122802,103,0.183,동해대로,강원도,고성군,토성면,weekday,43 
68570379901,103,0.228,동해대로,강원도,고성군,토성면,weekday,43 
68570571902,107,0.011,조양로,강원도,속초시,노학동,weekday,43 
68580128202,103,0.298,동해대로,강원도,고성군,죽왕면,weekday,43 
68580151202,107,0.011,,강원도,고성군,죽왕면,weekday,43 
68580210002,107,0.336,삼포해변길,강원도,고성군,죽왕면,weekday,43 
69410086602,107,0.172,수성로,강원도,고성군,간성읍,weekday,43 
68570483301,107,0.302,농공단지길,강원도,속초시,대포동,weekday,43 
68580098601,107,1.647,아야진해변길,강원도,고성군,토성면,weekday,43 
68570855401,107,0.06,,강원도,속초시,동명동,weekday,43 
69430026802,107,0.024,통일전망대로,강원도,고성군,현내면,weekday,43 
69420188801,107,0.02,자산천로,강원도,고성군,거진읍,weekday,43 
68580066401,103,0.116,동해대로,강원도,고성군,토성면,weekday,43 
68570656301,107,0.159,수복로,강원도,속초시,교동,weekday,43 
68571251801,107,0.014,,강원도,고성군,토성면,weekday,43 
69430025502,107,0.056,한나루로,강원도,고성군,현내면,weekday,43 
68570556602,107,0.029,온천로,강원도,속초시,노학동,weekday,43 
68570401402,107,0.043,풍곡길,강원도,고성군,토성면,weekday,43 
68570656501,107,0.071,교동로,강원도,속초시,교동,weekday,43 
69410460601,107,0.093,어천1길,강원도,고성군,간성읍,weekday,42 
68571145402,107,0.041,,강원도,속초시,영랑동,weekday,42 
69420244802,103,0.452,동해대로,강원도,고성군,현내면,weekday,42 
69510051202,107,0.094,송지호로,강원도,고성군,죽왕면,weekday,42 
69410135401,107,0.859,진부령로,강원도,고성군,거진읍,weekday,42 
69410081502,107,0.023,광평길,강원도,고성군,간성읍,weekday,42 
68560472001,107,0.027,설악산로,강원도,속초시,대포동,weekday,42 
69410334602,107,0.061,자산천로,강원도,고성군,거진읍,weekday,42 
68570579401,107,0.16,조양상가길,강원도,속초시,조양동,weekday,42 
68571071201,107,0.224,,강원도,속초시,대포동,weekday,42 
68470010502,107,0.926,잼버리동로,강원도,고성군,토성면,weekday,42 
68571150201,107,0.16,미시령로2983번길,강원도,속초시,영랑동,weekday,42 
68570637701,107,0.223,해오름로,강원도,속초시,청호동,weekday,42 
68580269002,107,0.402,교암1길,강원도,고성군,토성면,weekday,42 
69420196202,107,0.777,대진항길,강원도,고성군,현내면,weekday,42 
69420270501,103,0.065,동해대로,강원도,고성군,거진읍,weekday,42 
69410406801,107,0.088,간성북로,강원도,고성군,간성읍,weekday,42 
69410111802,107,0.071,어천1길,강원도,고성군,간성읍,weekday,42 
68580127802,103,0.131,동해대로,강원도,고성군,죽왕면,weekday,42 
69410423401,107,0.144,고성중앙2길,강원도,고성군,간성읍,weekday,42 
68571156602,107,0.016,미시령로2983번길,강원도,속초시,노학동,weekday,42 
68580063601,107,0.104,아야진남길,강원도,고성군,토성면,weekday,42 
68580073402,103,0.112,동해대로,강원도,고성군,죽왕면,weekday,42 
68570731801,107,0.024,해오름로,강원도,속초시,청호동,weekday,42 
68571450801,107,0.004,법대로,강원도,속초시,영랑동,weekday,42 
68480024601,107,0.025,구성길,강원도,고성군,죽왕면,weekday,42 
68470089802,107,0.097,설악산로,강원도,속초시,대포동,weekday,42 
68560221502,107,0.026,장재터마을길,강원도,속초시,대포동,weekday,41 
68571347001,103,0.038,동해대로,강원도,속초시,영랑동,weekday,41 
68571410402,107,0.132,영랑호반길,강원도,속초시,영랑동,weekday,41 
69420270401,103,0.809,동해대로,강원도,고성군,현내면,weekday,41 
68570490501,107,0.242,중앙로,강원도,속초시,교동,weekday,41 
68571264402,107,0.022,고성대로,강원도,고성군,토성면,weekday,41 
69510051001,107,0.009,송지호로,강원도,고성군,죽왕면,weekday,41 
69410087101,107,0.103,간성로,강원도,고성군,간성읍,weekday,41 
68570857402,107,0.31,도리원길,강원도,속초시,노학동,weekday,41 
68570397801,107,0.111,,강원도,고성군,토성면,weekday,41 
69410081501,107,0.023,광평길,강원도,고성군,간성읍,weekday,41 
68570590702,107,0.214,배움터길,강원도,속초시,노학동,weekday,41 
69410336401,103,1.176,동해대로,강원도,고성군,간성읍,weekday,41 
68571150202,107,0.16,미시령로2983번길,강원도,속초시,영랑동,weekday,41 
68570098402,107,0.051,온천로,강원도,속초시,노학동,weekday,41 
68570820002,107,0.181,바람꽃마을1길,강원도,속초시,노학동,weekday,41 
68571050802,107,0.005,청대로,강원도,속초시,조양동,weekday,41 
68580110601,107,0.069,장새미길,강원도,고성군,토성면,weekday,41 
68470010501,107,0.926,잼버리동로,강원도,고성군,토성면,weekday,41 
69410087102,107,0.103,간성로,강원도,고성군,간성읍,weekday,41 
68570715302,107,0.023,학사평2길,강원도,속초시,노학동,weekday,41 
68571337002,107,0.029,미시령로3337번길,강원도,속초시,노학동,weekday,41 
69420047901,107,0.088,거탄진로,강원도,고성군,거진읍,weekday,41 
69430025501,107,0.056,한나루로,강원도,고성군,현내면,weekday,40 
68570292301,107,0.128,,강원도,속초시,노학동,weekday,40 
68571117201,107,0.226,엑스포로,강원도,속초시,조양동,weekday,40 
68380011001,107,0.024,진부령로,강원도,고성군,간성읍,weekday,40 
68570591802,107,0.171,청대로,강원도,속초시,조양동,weekday,40 
68571293602,107,0.018,영랑호반길,강원도,속초시,영랑동,weekday,40 
68570494702,107,0.12,설악금강대교로,강원도,속초시,청호동,weekday,40 
68570671002,105,0.146,미시령로,강원도,속초시,노학동,weekday,40 
69510043402,103,0.225,동해대로,강원도,고성군,죽왕면,weekday,40 
68571030602,107,0.115,,강원도,속초시,노학동,weekday,40 
68570456702,107,0.056,청초호반로,강원도,속초시,조양동,weekday,40 
68580122001,107,0.048,동해대로,강원도,고성군,토성면,weekday,40 
68580072802,103,0.067,동해대로,강원도,고성군,죽왕면,weekday,40 
69410114102,107,0.06,수성로,강원도,고성군,간성읍,weekday,40 
69420118201,107,0.129,거탄진로,강원도,고성군,거진읍,weekday,40 
68570916401,107,0.184,,강원도,속초시,대포동,weekday,40 
68571056702,103,0.369,동해대로,강원도,고성군,토성면,weekday,40 
68570461101,107,0.06,엑스포로,강원도,속초시,조양동,weekday,40 
69420136001,107,0.019,이승만별장길,강원도,고성군,거진읍,weekday,40 
69420058602,107,1.268,초도항길,강원도,고성군,현내면,weekday,40 
68580089701,107,0.071,백촌길,강원도,고성군,토성면,weekday,40 
68571449602,107,0.171,설악금강대교로,강원도,속초시,청호동,weekday,40 
68571244801,107,0.169,사진용촌길,강원도,속초시,영랑동,weekday,40 
68570498901,103,0.109,동해대로,강원도,고성군,토성면,weekday,40 
68570290702,107,0.023,청대로,강원도,속초시,노학동,weekday,40 
68570673201,107,0.043,,강원도,속초시,영랑동,weekday,40 
69410116501,107,0.058,간성로,강원도,고성군,간성읍,weekday,39 
68571249601,107,0.021,잼버리동로,강원도,고성군,토성면,weekday,39 
69410332801,103,0.101,동해대로,강원도,고성군,거진읍,weekday,39 
68570971202,107,0.057,인흥길,강원도,고성군,토성면,weekday,39 
68570624601,107,0.049,관광로408번길,강원도,속초시,노학동,weekday,39 
69510008302,103,0.151,동해대로,강원도,고성군,죽왕면,weekday,39 
69420058601,107,1.268,초도항길,강원도,고성군,현내면,weekday,39 
68571056901,103,0.173,동해대로,강원도,고성군,토성면,weekday,39 
68570450701,107,0.055,엑스포로,강원도,속초시,교동,weekday,39 
68580072001,107,0.045,심층수길,강원도,고성군,죽왕면,weekday,39 
68580393001,103,0.069,동해대로,강원도,고성군,죽왕면,weekday,39 
68571412801,107,0.017,성대로,강원도,고성군,토성면,weekday,39 
68580125002,103,0.117,동해대로,강원도,고성군,죽왕면,weekday,39 
69410134102,107,0.068,향목길,강원도,고성군,죽왕면,weekday,39 
68580359602,107,0.116,송지호로,강원도,고성군,죽왕면,weekday,39 
68580534701,107,0.029,,강원도,고성군,토성면,weekday,39 
69410333002,103,0.088,동해대로,강원도,고성군,거진읍,weekday,39 
68570377902,103,0.046,동해대로,강원도,속초시,영랑동,weekday,39 
69410333602,103,0.147,동해대로,강원도,고성군,거진읍,weekday,39 
68571462001,101,1.392,동해고속도로(삼척속초),강원도,속초시,노학동,weekday,39 
68570360801,107,0.051,선사로,강원도,속초시,조양동,weekday,39 
69410070402,107,0.13,간성로,강원도,고성군,간성읍,weekday,39 
68570380201,103,0.154,동해대로,강원도,고성군,토성면,weekday,39 
68580414602,107,0.616,화원길,강원도,고성군,토성면,weekday,39 
68570332301,107,0.116,번영로,강원도,속초시,동명동,weekday,39 
69420150201,107,0.153,,강원도,고성군,거진읍,weekday,39 
68570623602,107,0.492,신평길,강원도,속초시,노학동,weekday,38 
68571469102,105,0.515,미시령로,강원도,고성군,토성면,weekday,38 
68570640802,107,0.084,청대로,강원도,속초시,노학동,weekday,38 
68571179801,107,0.027,관광로,강원도,속초시,노학동,weekday,38 
68570725902,107,0.369,동명항길,강원도,속초시,동명동,weekday,38 
68580154901,107,0.037,심층수길,강원도,고성군,죽왕면,weekday,38 
69430027401,107,0.012,금강산로,강원도,고성군,현내면,weekday,38 
68570726202,107,0.089,동명항길,강원도,속초시,동명동,weekday,38 
68571117202,107,0.226,엑스포로,강원도,속초시,조양동,weekday,38 
68570709901,107,0.055,,강원도,고성군,토성면,weekday,38 
68570290502,107,0.039,청대로,강원도,속초시,노학동,weekday,38 
69430073601,103,0.668,동해대로,강원도,고성군,현내면,weekday,38 
69510041001,107,0.015,가진해변길,강원도,고성군,죽왕면,weekday,38 
68470039902,107,0.1,미시령로,강원도,고성군,토성면,weekday,38 
68570571901,107,0.011,조양로,강원도,속초시,노학동,weekday,38 
68571339801,107,0.006,용원로,강원도,고성군,토성면,weekday,38 
68580286002,107,0.2,삼포해변길,강원도,고성군,죽왕면,weekday,38 
68560116201,107,0.029,청봉로,강원도,속초시,대포동,weekday,38 
68570382401,107,0.132,청초호반로,강원도,속초시,조양동,weekday,38 
68570437802,107,0.201,바람꽃마을길,강원도,속초시,노학동,weekday,38 
68570715102,107,0.024,원암학사평길,강원도,속초시,노학동,weekday,38 
68570098502,107,0.121,온천로,강원도,속초시,노학동,weekday,38 
69420048002,107,0.09,거탄진로,강원도,고성군,거진읍,weekday,38 
68571251201,107,0.023,잼버리동로,강원도,고성군,토성면,weekday,38 
68570916802,107,0.194,방축길,강원도,속초시,대포동,weekday,38 
68580151401,107,0.022,,강원도,고성군,죽왕면,weekday,37 
68580327202,107,0.125,심층수길,강원도,고성군,죽왕면,weekday,37 
68570238001,107,0.164,엑스포로,강원도,속초시,교동,weekday,37 
68580536901,107,0.144,학사촌길,강원도,고성군,토성면,weekday,37 
69420255102,107,0.066,거탄진로,강원도,고성군,거진읍,weekday,37 
69420088801,107,0.12,한나루로,강원도,고성군,현내면,weekday,37 
69420051801,107,0.245,화포길,강원도,고성군,거진읍,weekday,37 
69420086501,107,0.151,백두대간로,강원도,고성군,거진읍,weekday,37 
68571472502,107,0.043,중앙로,강원도,속초시,금호동,weekday,37 
68580535001,107,0.017,,강원도,고성군,토성면,weekday,37 
69510007602,103,0.18,동해대로,강원도,고성군,죽왕면,weekday,37 
68580228801,107,0.412,교암1길,강원도,고성군,토성면,weekday,37 
68571472501,107,0.043,중앙로,강원도,속초시,금호동,weekday,37 
68570918202,107,0.064,,강원도,속초시,대포동,weekday,37 
69410425401,107,0.027,수성로,강원도,고성군,간성읍,weekday,37 
68571331601,107,0.004,고성대로,강원도,고성군,토성면,weekday,37 
69420181802,107,0.02,자산천로,강원도,고성군,거진읍,weekday,37 
68570304501,107,0.23,,강원도,속초시,노학동,weekday,37 
68560472501,107,0.019,설악산로,강원도,속초시,대포동,weekday,37 
69510033402,103,0.069,동해대로,강원도,고성군,죽왕면,weekday,37 
69430074001,103,0.6,동해대로,강원도,고성군,현내면,weekday,37 
69420046901,107,0.13,거탄진로,강원도,고성군,거진읍,weekday,37 
68570343402,107,0.225,조양로,강원도,속초시,조양동,weekday,37 
68570544802,107,0.19,사진용촌길,강원도,고성군,토성면,weekday,37 
68571156401,107,0.067,미시령로2983번길,강원도,속초시,노학동,weekday,37 
68570656702,107,0.029,번영로,강원도,속초시,동명동,weekday,37 
69430080001,107,0.037,동해대로,강원도,고성군,현내면,weekday,37 
69420161002,107,0.012,화진포길,강원도,고성군,거진읍,weekday,37 
68571087602,107,0.27,해오름로,강원도,속초시,청호동,weekday,37 
69410134602,107,0.047,향목길,강원도,고성군,죽왕면,weekday,37 
68580073901,107,0.184,심층수길,강원도,고성군,죽왕면,weekday,37 
69410238201,107,0.227,광평길,강원도,고성군,간성읍,weekday,37 
69420265902,103,0.972,동해대로,강원도,고성군,거진읍,weekday,37 
68570874002,105,0.529,미시령로,강원도,속초시,노학동,weekday,37 
69420047902,107,0.088,거탄진로,강원도,고성군,거진읍,weekday,37 
68571181001,107,0.158,관광로,강원도,속초시,노학동,weekday,36 
68570715401,107,0.192,학사평2길,강원도,속초시,노학동,weekday,36 
68570866902,107,0.458,사진용촌길,강원도,속초시,영랑동,weekday,36 
68580365602,107,0.404,백촌길,강원도,고성군,토성면,weekday,36 
69410070302,107,0.099,간성로,강원도,고성군,간성읍,weekday,36 
68580532101,107,0.019,,강원도,고성군,토성면,weekday,36 
68571455502,105,0.575,미시령로,강원도,속초시,노학동,weekday,36 
68571145801,107,0.61,,강원도,속초시,영랑동,weekday,36 
69420268202,103,0.748,동해대로,강원도,고성군,거진읍,weekday,36 
68580411202,107,0.27,삼포해변길,강원도,고성군,죽왕면,weekday,36 
68571039602,107,0.033,중앙로,강원도,속초시,동명동,weekday,36 
68571267201,107,0.031,광포호길,강원도,고성군,토성면,weekday,36 
68571156802,107,0.244,미시령로2983번길,강원도,속초시,영랑동,weekday,36 
69420088802,107,0.12,한나루로,강원도,고성군,현내면,weekday,36 
68570587601,107,0.113,중앙로,강원도,속초시,노학동,weekday,36 
69410191201,103,0.148,동해대로,강원도,고성군,거진읍,weekday,36 
69420078001,107,0.08,죽화로,강원도,고성군,현내면,weekday,36 
68570674401,107,0.026,미시령로2983번길,강원도,속초시,노학동,weekday,36 
69410335002,103,1.469,동해대로,강원도,고성군,거진읍,weekday,36 
69510028202,103,0.414,동해대로,강원도,고성군,죽왕면,weekday,36 
69420048001,107,0.09,거탄진로,강원도,고성군,거진읍,weekday,36 
69410191601,103,0.356,동해대로,강원도,고성군,거진읍,weekday,36 
68570544801,107,0.19,사진용촌길,강원도,고성군,토성면,weekday,36 
68570942602,107,0.124,,강원도,고성군,토성면,weekday,36 
68570715101,107,0.024,원암학사평길,강원도,속초시,노학동,weekday,36 
68571397001,107,0.016,잼버리동로,강원도,고성군,토성면,weekday,36 
69430045802,107,0.061,마직령길,강원도,고성군,현내면,weekday,36 
69420268201,103,0.748,동해대로,강원도,고성군,거진읍,weekday,36 
69420006101,107,0.013,한나루로,강원도,고성군,현내면,weekday,36 
68570956001,107,1.029,광포호길,강원도,고성군,토성면,weekday,35 
69420117002,107,0.433,빨래골길,강원도,고성군,거진읍,weekday,35 
69420237202,107,0.088,,강원도,고성군,거진읍,weekday,35 
69420265901,103,0.972,동해대로,강원도,고성군,거진읍,weekday,35 
69420270502,103,0.065,동해대로,강원도,고성군,거진읍,weekday,35 
68580287601,107,0.348,백도해변길,강원도,고성군,죽왕면,weekday,35 
68560138301,107,0.186,,강원도,속초시,대포동,weekday,35 
69510033401,103,0.069,동해대로,강원도,고성군,죽왕면,weekday,35 
68570489902,107,0.057,중앙로,강원도,속초시,노학동,weekday,35 
68570702202,107,0.333,,강원도,속초시,노학동,weekday,35 
69420233602,103,0.092,동해대로,강원도,고성군,현내면,weekday,35 
69420117802,107,0.099,거탄진로,강원도,고성군,거진읍,weekday,35 
68570684701,107,0.057,,강원도,고성군,토성면,weekday,35 
68570429802,107,0.129,번영로,강원도,속초시,교동,weekday,35 
68570857602,107,0.304,온천로,강원도,속초시,노학동,weekday,35 
68571330001,107,0.006,고성대로,강원도,고성군,토성면,weekday,35 
69420078002,107,0.08,죽화로,강원도,고성군,현내면,weekday,35 
69420150202,107,0.153,,강원도,고성군,거진읍,weekday,35 
69420161601,107,0.01,화진포길,강원도,고성군,거진읍,weekday,35 
68570489901,107,0.057,중앙로,강원도,속초시,노학동,weekday,35 
68560438801,107,0.045,장재터로,강원도,속초시,대포동,weekday,35 
69410122202,107,0.086,수성로,강원도,고성군,간성읍,weekday,35 
68580287602,107,0.348,백도해변길,강원도,고성군,죽왕면,weekday,35 
69420187401,107,0.012,돌고개길,강원도,고성군,거진읍,weekday,35 
68570733601,107,0.031,설악산로,강원도,속초시,대포동,weekday,35 
68571292401,107,0.082,영랑호반길,강원도,속초시,영랑동,weekday,35 
68570520601,107,0.038,중앙로,강원도,속초시,동명동,weekday,35 
68570378902,103,0.184,동해대로,강원도,고성군,토성면,weekday,35 
68570509902,105,0.028,미시령로,강원도,속초시,노학동,weekday,35 
68571256402,103,0.856,동해대로,강원도,고성군,토성면,weekday,35 
69510018602,107,0.34,공현진길,강원도,고성군,죽왕면,weekday,35 
68570362401,107,0.278,중앙로,강원도,속초시,교동,weekday,35 
69410082201,107,0.017,어천길,강원도,고성군,간성읍,weekday,34 
68570575402,105,0.645,미시령로,강원도,속초시,노학동,weekday,34 
69510033302,103,0.13,동해대로,강원도,고성군,죽왕면,weekday,34 
68570460901,107,0.059,,강원도,속초시,조양동,weekday,34 
68580123901,107,0.084,백촌길,강원도,고성군,토성면,weekday,34 
69510016801,103,0.167,동해대로,강원도,고성군,죽왕면,weekday,34 
68570775101,107,0.031,인흥길,강원도,고성군,토성면,weekday,34 
68571279002,107,0.081,,강원도,속초시,대포동,weekday,34 
69420045202,107,0.109,,강원도,고성군,거진읍,weekday,34 
68570285002,107,0.01,중앙로,강원도,고성군,토성면,weekday,34 
68570306502,107,0.191,싸리재길,강원도,속초시,노학동,weekday,34 
69430073201,103,0.253,동해대로,강원도,고성군,현내면,weekday,34 
68571162401,107,0.027,미시령로,강원도,속초시,노학동,weekday,34 
69410393201,107,0.243,송죽2길,강원도,고성군,거진읍,weekday,34 
69510016901,107,0.085,선유담길,강원도,고성군,죽왕면,weekday,34 
68571281401,107,0.172,,강원도,속초시,대포동,weekday,34 
68570645402,107,0.029,중앙로,강원도,속초시,노학동,weekday,34 
69420270302,103,0.411,동해대로,강원도,고성군,거진읍,weekday,34 
69410057401,107,0.022,남강로,강원도,고성군,거진읍,weekday,34 
69430059201,107,0.473,통일전망대로,강원도,고성군,현내면,weekday,34 
68570647201,107,0.043,청대로,강원도,속초시,노학동,weekday,34 
68571163001,107,0.033,학사평길,강원도,속초시,노학동,weekday,34 
69410105901,107,0.464,동호길,강원도,고성군,간성읍,weekday,34 
69420049201,107,0.203,거탄진로,강원도,고성군,거진읍,weekday,34 
69410125101,107,0.037,간성로,강원도,고성군,간성읍,weekday,34 
69430077602,107,0.196,명파4길,강원도,고성군,현내면,weekday,34 
68560138302,107,0.186,,강원도,속초시,대포동,weekday,34 
69510016501,103,0.56,동해대로,강원도,고성군,죽왕면,weekday,34 
69410120101,107,0.064,구성길,강원도,고성군,간성읍,weekday,34 
69420268801,107,0.062,건봉사로,강원도,고성군,거진읍,weekday,34 
68580327201,107,0.125,심층수길,강원도,고성군,죽왕면,weekday,34 
69430024501,107,0.034,,강원도,고성군,현내면,weekday,33 
68580073902,107,0.184,심층수길,강원도,고성군,죽왕면,weekday,33 
69510033301,103,0.13,동해대로,강원도,고성군,죽왕면,weekday,33 
68580286602,107,0.161,,강원도,고성군,죽왕면,weekday,33 
68571156801,107,0.244,미시령로2983번길,강원도,속초시,영랑동,weekday,33 
68570587702,107,0.052,중앙로,강원도,속초시,노학동,weekday,33 
68570659901,107,0.245,영금정로,강원도,속초시,동명동,weekday,33 
68580168201,107,0.054,동해대로,강원도,고성군,죽왕면,weekday,33 
68570587701,107,0.052,중앙로,강원도,속초시,노학동,weekday,33 
68571198601,107,0.173,청대로,강원도,속초시,노학동,weekday,33 
69510016201,107,0.014,공설묘원길,강원도,고성군,죽왕면,weekday,33 
68570285101,107,0.004,중앙로,강원도,고성군,토성면,weekday,33 
68571294201,107,0.015,청대로,강원도,속초시,조양동,weekday,33 
68570672801,107,0.035,미시령로,강원도,속초시,노학동,weekday,33 
69410098801,107,0.296,수성로,강원도,고성군,간성읍,weekday,33 
68571422202,107,0.012,고성대로,강원도,고성군,토성면,weekday,33 
68560308601,107,0.009,설악산로,강원도,속초시,대포동,weekday,33 
68570546801,107,0.011,중앙로,강원도,속초시,영랑동,weekday,33 
69510007601,103,0.18,동해대로,강원도,고성군,죽왕면,weekday,33 
69420123902,107,0.61,초도안길,강원도,고성군,현내면,weekday,33 
68570473601,107,0.031,관광로,강원도,속초시,노학동,weekday,33 
68580072002,107,0.045,심층수길,강원도,고성군,죽왕면,weekday,33 
68570604702,107,0.22,도리원길,강원도,속초시,노학동,weekday,33 
68580200002,107,0.207,,강원도,고성군,죽왕면,weekday,33 
68580154701,107,0.025,심층수길,강원도,고성군,죽왕면,weekday,33 
68571335601,107,0.029,용원로,강원도,고성군,토성면,weekday,33 
68571469201,105,0.12,미시령로,강원도,고성군,토성면,weekday,33 
68570651601,107,0.027,이목로,강원도,속초시,노학동,weekday,33 
68580536902,107,0.144,학사촌길,강원도,고성군,토성면,weekday,32 
68570306501,107,0.191,싸리재길,강원도,속초시,노학동,weekday,32 
69410002701,107,0.042,동해대로,강원도,고성군,간성읍,weekday,32 
68570498201,107,0.129,봉포4길,강원도,고성군,토성면,weekday,32 
69510043401,103,0.225,동해대로,강원도,고성군,죽왕면,weekday,32 
68571233201,107,0.582,방축길,강원도,속초시,대포동,weekday,32 
69420233202,103,1.452,동해대로,강원도,고성군,현내면,weekday,32 
69420196201,107,0.777,대진항길,강원도,고성군,현내면,weekday,32 
68580286601,107,0.161,,강원도,고성군,죽왕면,weekday,32 
68570498701,107,0.09,동해대로,강원도,고성군,토성면,weekday,32 
68570498202,107,0.129,봉포4길,강원도,고성군,토성면,weekday,32 
69420047402,107,0.125,거탄진로,강원도,고성군,거진읍,weekday,32 
68570893402,107,0.127,학사촌길,강원도,고성군,토성면,weekday,32 
68580188502,107,0.104,교암3길,강원도,고성군,토성면,weekday,32 
68571164202,105,0.28,미시령로,강원도,속초시,노학동,weekday,32 
69420260402,103,0.323,동해대로,강원도,고성군,현내면,weekday,32 
68570834901,107,0.358,사당골길,강원도,속초시,노학동,weekday,32 
69410357401,107,0.912,어천길,강원도,고성군,간성읍,weekday,32 
69410258601,103,0.133,동해대로,강원도,고성군,거진읍,weekday,32 
68571260401,107,0.055,중앙로,강원도,속초시,영랑동,weekday,32 
69510016502,103,0.56,동해대로,강원도,고성군,죽왕면,weekday,32 
68580120901,107,0.069,토성로,강원도,고성군,토성면,weekday,32 
68580276602,107,0.091,천금길,강원도,고성군,토성면,weekday,31 
68570373301,107,0.094,해오름로,강원도,속초시,조양동,weekday,31 
68560172801,107,0.086,청봉로,강원도,속초시,대포동,weekday,31 
69410407801,107,0.337,향목서길,강원도,고성군,죽왕면,weekday,31 
68571293401,107,0.118,영랑호반길,강원도,속초시,영랑동,weekday,31 
68570740102,107,0.031,청대로,강원도,속초시,조양동,weekday,31 
68570656401,107,0.05,교동로,강원도,속초시,교동,weekday,31 
68570578602,107,0.006,사당골길,강원도,속초시,노학동,weekday,31 
69430044002,107,0.048,,강원도,고성군,현내면,weekday,31 
